Name	HeroID	SkillID	SkillSlot	SkillType	SkillFuncType	StopDeath	ResLevel	AwakenType	SkillLevel	SkillCD	IsAwakeSkill	IsCharge	ChargeBuffID	TimeBuffID	TargetCamp	OperationType	SkillAIType
青龙_技能2_等级5	91	24	2	主动技	单体		0	0	5	3	TRUE				敌方	选择单体	伤害效果
青龙_技能3_等级1	91	30	3	主动技	单体		0	0	1	5					敌方	选择单体	伤害效果
青龙_技能3_等级2	91	31	3	主动技	单体		0	0	2	5					敌方	选择单体	伤害效果
青龙_技能3_等级3	91	32	3	主动技	单体		0	0	3	5					敌方	选择单体	伤害效果
青龙_技能3_等级4	91	33	3	主动技	单体		0	0	4	5					敌方	选择单体	伤害效果
青龙_技能3_等级5	91	34	3	主动技	单体		0	0	5	4					敌方	选择单体	伤害效果
青龙_技能3_等级1_共鸣1	91	130	3	主动技	单体		1	0	1	5					敌方	选择单体	伤害效果
青龙_技能3_等级2_共鸣1	91	131	3	主动技	单体		1	0	2	5					敌方	选择单体	伤害效果
青龙_技能3_等级3_共鸣1	91	132	3	主动技	单体		1	0	3	5					敌方	选择单体	伤害效果
青龙_技能3_等级4_共鸣1	91	133	3	主动技	单体		1	0	4	5					敌方	选择单体	伤害效果
青龙_技能3_等级5_共鸣1	91	134	3	主动技	单体		1	0	5	4					敌方	选择单体	伤害效果
青龙_技能3_等级1_共鸣6	91	630	3	主动技	单体		6	0	1	5					敌方	选择单体	伤害效果
青龙_技能3_等级2_共鸣6	91	631	3	主动技	单体		6	0	2	5					敌方	选择单体	伤害效果
青龙_技能3_等级3_共鸣6	91	632	3	主动技	单体		6	0	3	5					敌方	选择单体	伤害效果
青龙_技能3_等级4_共鸣6	91	633	3	主动技	单体		6	0	4	5					敌方	选择单体	伤害效果
青龙_技能3_等级5_共鸣6	91	634	3	主动技	单体		6	0	5	4					敌方	选择单体	伤害效果
青龙_技能2_等级1_觉醒	91	3020	2	主动技	单体		0	3	1	4	TRUE				敌方	选择单体	伤害效果
青龙_技能2_等级2_觉醒	91	3021	2	主动技	单体		0	3	2	4	TRUE				敌方	选择单体	伤害效果
青龙_技能2_等级3_觉醒	91	3022	2	主动技	单体		0	3	3	4	TRUE				敌方	选择单体	伤害效果
青龙_技能2_等级4_觉醒	91	3023	2	主动技	单体		0	3	4	4	TRUE				敌方	选择单体	伤害效果
青龙_技能2_等级5_觉醒	91	3024	2	主动技	单体		0	3	5	3	TRUE				敌方	选择单体	伤害效果
托特_技能1_等级1	92	10	1	主动技	单体		0	0	1	0					敌方	选择单体	伤害效果
托特_技能1_等级2	92	11	1	主动技	单体		0	0	2	0					敌方	选择单体	伤害效果
托特_技能1_等级3	92	12	1	主动技	单体		0	0	3	0					敌方	选择单体	伤害效果
托特_技能1_等级4	92	13	1	主动技	单体		0	0	4	0					敌方	选择单体	伤害效果
托特_技能1_等级5	92	14	1	主动技	单体		0	0	5	0					敌方	选择单体	伤害效果
托特_技能2_等级1	92	20	2	主动技	单体		0	0	1	5					敌方	选择单体	伤害效果
托特_技能2_等级2	92	21	2	主动技	单体		0	0	2	5					敌方	选择单体	伤害效果
托特_技能2_等级3	92	22	2	主动技	单体		0	0	3	5					敌方	选择单体	伤害效果
托特_技能2_等级4	92	23	2	主动技	单体		0	0	4	5					敌方	选择单体	伤害效果
托特_技能2_等级5	92	24	2	主动技	单体		0	0	5	4					敌方	选择单体	伤害效果
托特_技能2_等级1_共鸣2	92	220	2	主动技	单体		2	0	1	5					敌方	选择单体	伤害效果
托特_技能2_等级2_共鸣2	92	221	2	主动技	单体		2	0	2	5					敌方	选择单体	伤害效果
托特_技能2_等级3_共鸣2	92	222	2	主动技	单体		2	0	3	5					敌方	选择单体	伤害效果
托特_技能2_等级4_共鸣2	92	223	2	主动技	单体		2	0	4	5					敌方	选择单体	伤害效果
托特_技能2_等级5_共鸣2	92	224	2	主动技	单体		2	0	5	4					敌方	选择单体	伤害效果
托特_技能3_等级1	92	30	3	主动技	单体		0	0	1	6	TRUE				敌方	选择单体	驱散
托特_技能3_等级2	92	31	3	主动技	单体		0	0	2	6	TRUE				敌方	选择单体	驱散
托特_技能3_等级3	92	32	3	主动技	单体		0	0	3	6	TRUE				敌方	选择单体	驱散
托特_技能3_等级4	92	33	3	主动技	单体		0	0	4	6	TRUE				敌方	选择单体	驱散
托特_技能3_等级5	92	34	3	主动技	单体		0	0	5	5	TRUE				敌方	选择单体	驱散
托特_技能3_等级1_觉醒	92	3030	3	主动技	单体		0	3	1	6	TRUE				敌方	选择单体	驱散
托特_技能3_等级2_觉醒	92	3031	3	主动技	单体		0	3	2	6	TRUE				敌方	选择单体	驱散
托特_技能3_等级3_觉醒	92	3032	3	主动技	单体		0	3	3	6	TRUE				敌方	选择单体	驱散
托特_技能3_等级4_觉醒	92	3033	3	主动技	单体		0	3	4	6	TRUE				敌方	选择单体	驱散
托特_技能3_等级5_觉醒	92	3034	3	主动技	单体		0	3	5	5	TRUE				敌方	选择单体	驱散
托特_技能3_等级1_共鸣1	92	130	3	主动技	单体		1	0	1	6	TRUE				敌方	选择单体	驱散
托特_技能3_等级2_共鸣1	92	131	3	主动技	单体		1	0	2	6	TRUE				敌方	选择单体	驱散
托特_技能3_等级3_共鸣1	92	132	3	主动技	单体		1	0	3	6	TRUE				敌方	选择单体	驱散
托特_技能3_等级4_共鸣1	92	133	3	主动技	单体		1	0	4	6	TRUE				敌方	选择单体	驱散
托特_技能3_等级5_共鸣1	92	134	3	主动技	单体		1	0	5	5	TRUE				敌方	选择单体	驱散
托特_技能3_等级1_觉醒_共鸣1	92	3130	3	主动技	单体		1	3	1	6	TRUE				敌方	选择单体	驱散
托特_技能3_等级2_觉醒_共鸣1	92	3131	3	主动技	单体		1	3	2	6	TRUE				敌方	选择单体	驱散
托特_技能3_等级3_觉醒_共鸣1	92	3132	3	主动技	单体		1	3	3	6	TRUE				敌方	选择单体	驱散
托特_技能3_等级4_觉醒_共鸣1	92	3133	3	主动技	单体		1	3	4	6	TRUE				敌方	选择单体	驱散
托特_技能3_等级5_觉醒_共鸣1	92	3134	3	主动技	单体		1	3	5	5	TRUE				敌方	选择单体	驱散
托特_技能3_等级1_共鸣6	92	630	3	主动技	单体		6	0	1	6	TRUE				敌方	选择单体	驱散
托特_技能3_等级2_共鸣6	92	631	3	主动技	单体		6	0	2	6	TRUE				敌方	选择单体	驱散
托特_技能3_等级3_共鸣6	92	632	3	主动技	单体		6	0	3	6	TRUE				敌方	选择单体	驱散
托特_技能3_等级4_共鸣6	92	633	3	主动技	单体		6	0	4	6	TRUE				敌方	选择单体	驱散
托特_技能3_等级5_共鸣6	92	634	3	主动技	单体		6	0	5	5	TRUE				敌方	选择单体	驱散
托特_技能3_等级1_觉醒_共鸣6	92	3630	3	主动技	单体		6	3	1	6	TRUE				敌方	选择单体	驱散
托特_技能3_等级2_觉醒_共鸣6	92	3631	3	主动技	单体		6	3	2	6	TRUE				敌方	选择单体	驱散
托特_技能3_等级3_觉醒_共鸣6	92	3632	3	主动技	单体		6	3	3	6	TRUE				敌方	选择单体	驱散
托特_技能3_等级4_觉醒_共鸣6	92	3633	3	主动技	单体		6	3	4	6	TRUE				敌方	选择单体	驱散
托特_技能3_等级5_觉醒_共鸣6	92	3634	3	主动技	单体		6	3	5	5	TRUE				敌方	选择单体	驱散
加姆_技能1_等级1	93	10	1	主动技	单体		0	0	1	0					敌方	选择单体	伤害效果
加姆_技能1_等级2	93	11	1	主动技	单体		0	0	2	0					敌方	选择单体	伤害效果
加姆_技能1_等级3	93	12	1	主动技	单体		0	0	3	0					敌方	选择单体	伤害效果
加姆_技能1_等级4	93	13	1	主动技	单体		0	0	4	0					敌方	选择单体	伤害效果
加姆_技能1_等级5	93	14	1	主动技	单体		0	0	5	0					敌方	选择单体	伤害效果
加姆_技能1_等级1_共鸣1	93	110	1	主动技	单体		1	0	1	0					敌方	选择单体	伤害效果
加姆_技能1_等级2_共鸣1	93	111	1	主动技	单体		1	0	2	0					敌方	选择单体	伤害效果
加姆_技能1_等级3_共鸣1	93	112	1	主动技	单体		1	0	3	0					敌方	选择单体	伤害效果
加姆_技能1_等级4_共鸣1	93	113	1	主动技	单体		1	0	4	0					敌方	选择单体	伤害效果
加姆_技能1_等级5_共鸣1	93	114	1	主动技	单体		1	0	5	0					敌方	选择单体	伤害效果
加姆_技能1_等级1_共鸣6	93	610	1	主动技	群攻		6	0	1	0					敌方	选择单体	伤害效果
加姆_技能1_等级2_共鸣6	93	611	1	主动技	群攻		6	0	2	0					敌方	选择单体	伤害效果
加姆_技能1_等级3_共鸣6	93	612	1	主动技	群攻		6	0	3	0					敌方	选择单体	伤害效果
加姆_技能1_等级4_共鸣6	93	613	1	主动技	群攻		6	0	4	0					敌方	选择单体	伤害效果
加姆_技能1_等级5_共鸣6	93	614	1	主动技	群攻		6	0	5	0					敌方	选择单体	伤害效果
加姆_技能2_等级1	93	20	2	主动技	单体		0	0	1	4					敌方	选择单体	伤害效果
加姆_技能2_等级2	93	21	2	主动技	单体		0	0	2	4					敌方	选择单体	伤害效果
加姆_技能2_等级3	93	22	2	主动技	单体		0	0	3	4					敌方	选择单体	伤害效果
加姆_技能2_等级4	93	23	2	主动技	单体		0	0	4	4					敌方	选择单体	伤害效果
加姆_技能2_等级5	93	24	2	主动技	单体		0	0	5	3					敌方	选择单体	伤害效果
加姆_技能3_等级1	93	30	3	主动技	单体		0	0	1	5	TRUE				敌方	选择单体	伤害效果
加姆_技能3_等级2	93	31	3	主动技	单体		0	0	2	5	TRUE				敌方	选择单体	伤害效果
加姆_技能3_等级3	93	32	3	主动技	单体		0	0	3	5	TRUE				敌方	选择单体	伤害效果
加姆_技能3_等级4	93	33	3	主动技	单体		0	0	4	5	TRUE				敌方	选择单体	伤害效果
加姆_技能3_等级5	93	34	3	主动技	单体		0	0	5	4	TRUE				敌方	选择单体	伤害效果
加姆_技能3_等级1_共鸣2	93	230	3	主动技	单体		2	0	1	5	TRUE				敌方	选择单体	伤害效果
加姆_技能3_等级2_共鸣2	93	231	3	主动技	单体		2	0	2	5	TRUE				敌方	选择单体	伤害效果
加姆_技能3_等级3_共鸣2	93	232	3	主动技	单体		2	0	3	5	TRUE				敌方	选择单体	伤害效果
加姆_技能3_等级4_共鸣2	93	233	3	主动技	单体		2	0	4	5	TRUE				敌方	选择单体	伤害效果
加姆_技能3_等级5_共鸣2	93	234	3	主动技	单体		2	0	5	4	TRUE				敌方	选择单体	伤害效果
加姆_技能3_等级1_觉醒	93	3030	3	主动技	单体		0	3	1	5	TRUE				敌方	选择单体	伤害效果
加姆_技能3_等级2_觉醒	93	3031	3	主动技	单体		0	3	2	5	TRUE				敌方	选择单体	伤害效果
加姆_技能3_等级3_觉醒	93	3032	3	主动技	单体		0	3	3	5	TRUE				敌方	选择单体	伤害效果
加姆_技能3_等级4_觉醒	93	3033	3	主动技	单体		0	3	4	5	TRUE				敌方	选择单体	伤害效果
加姆_技能3_等级5_觉醒	93	3034	3	主动技	单体		0	3	5	4	TRUE				敌方	选择单体	伤害效果
加姆_技能3_等级1_觉醒_共鸣2	93	3230	3	主动技	单体		2	3	1	5	TRUE				敌方	选择单体	伤害效果
加姆_技能3_等级2_觉醒_共鸣2	93	3231	3	主动技	单体		2	3	2	5	TRUE				敌方	选择单体	伤害效果
加姆_技能3_等级3_觉醒_共鸣2	93	3232	3	主动技	单体		2	3	3	5	TRUE				敌方	选择单体	伤害效果
加姆_技能3_等级4_觉醒_共鸣2	93	3233	3	主动技	单体		2	3	4	5	TRUE				敌方	选择单体	伤害效果
加姆_技能3_等级5_觉醒_共鸣2	93	3234	3	主动技	单体		2	3	5	4	TRUE				敌方	选择单体	伤害效果
弗丽嘉_技能1_等级1	94	10	1	主动技	单体		0	0	1	0					敌方	选择单体	伤害效果
弗丽嘉_技能1_等级2	94	11	1	主动技	单体		0	0	2	0					敌方	选择单体	伤害效果
弗丽嘉_技能1_等级3	94	12	1	主动技	单体		0	0	3	0					敌方	选择单体	伤害效果
弗丽嘉_技能1_等级4	94	13	1	主动技	单体		0	0	4	0					敌方	选择单体	伤害效果
弗丽嘉_技能1_等级5	94	14	1	主动技	单体		0	0	5	0					敌方	选择单体	伤害效果
弗丽嘉_技能2_等级1	94	20	2	主动技			0	0	1	5					友方	直接释放	护盾
弗丽嘉_技能2_等级2	94	21	2	主动技			0	0	2	5					友方	直接释放	护盾
弗丽嘉_技能2_等级3	94	22	2	主动技			0	0	3	5					友方	直接释放	护盾
弗丽嘉_技能2_等级4	94	23	2	主动技			0	0	4	5					友方	直接释放	护盾
弗丽嘉_技能2_等级5	94	24	2	主动技			0	0	5	4					友方	直接释放	护盾
弗丽嘉_技能2_等级1_共鸣1	94	120	2	主动技			1	0	1	5					友方	直接释放	护盾
弗丽嘉_技能2_等级2_共鸣1	94	121	2	主动技			1	0	2	5					友方	直接释放	护盾
弗丽嘉_技能2_等级3_共鸣1	94	122	2	主动技			1	0	3	5					友方	直接释放	护盾
弗丽嘉_技能2_等级4_共鸣1	94	123	2	主动技			1	0	4	5					友方	直接释放	护盾
弗丽嘉_技能2_等级5_共鸣1	94	124	2	主动技			1	0	5	4					友方	直接释放	护盾
弗丽嘉_技能2_等级1_共鸣2	94	220	2	主动技			2	0	1	5					友方	直接释放	护盾
弗丽嘉_技能2_等级2_共鸣2	94	221	2	主动技			2	0	2	5					友方	直接释放	护盾
弗丽嘉_技能2_等级3_共鸣2	94	222	2	主动技			2	0	3	5					友方	直接释放	护盾
弗丽嘉_技能2_等级4_共鸣2	94	223	2	主动技			2	0	4	5					友方	直接释放	护盾
弗丽嘉_技能2_等级5_共鸣2	94	224	2	主动技			2	0	5	4					友方	直接释放	护盾
弗丽嘉_技能3_等级1	94	30	3	主动技			0	0	1	8	TRUE				友方	选择全部目标	复活且加血
弗丽嘉_技能3_等级2	94	31	3	主动技			0	0	2	8	TRUE				友方	选择全部目标	复活且加血
弗丽嘉_技能3_等级3	94	32	3	主动技			0	0	3	8	TRUE				友方	选择全部目标	复活且加血
弗丽嘉_技能3_等级4	94	33	3	主动技			0	0	4	8	TRUE				友方	选择全部目标	复活且加血
弗丽嘉_技能3_等级5	94	34	3	主动技			0	0	5	7	TRUE				友方	选择全部目标	复活且加血
弗丽嘉_技能3_等级1_觉醒	94	3030	3	主动技			0	3	1	8	TRUE				友方	选择全部目标	复活且加血
弗丽嘉_技能3_等级2_觉醒	94	3031	3	主动技			0	3	2	8	TRUE				友方	选择全部目标	复活且加血
弗丽嘉_技能3_等级3_觉醒	94	3032	3	主动技			0	3	3	8	TRUE				友方	选择全部目标	复活且加血
弗丽嘉_技能3_等级4_觉醒	94	3033	3	主动技			0	3	4	8	TRUE				友方	选择全部目标	复活且加血
弗丽嘉_技能3_等级5_觉醒	94	3034	3	主动技			0	3	5	7	TRUE				友方	选择全部目标	复活且加血
弗丽嘉_技能3_等级1_共鸣6	94	630	3	主动技			6	0	1	8	TRUE				友方	选择全部目标	复活且加血
弗丽嘉_技能3_等级2_共鸣6	94	631	3	主动技			6	0	2	8	TRUE				友方	选择全部目标	复活且加血
弗丽嘉_技能3_等级3_共鸣6	94	632	3	主动技			6	0	3	8	TRUE				友方	选择全部目标	复活且加血
弗丽嘉_技能3_等级4_共鸣6	94	633	3	主动技			6	0	4	8	TRUE				友方	选择全部目标	复活且加血
弗丽嘉_技能3_等级5_共鸣6	94	634	3	主动技			6	0	5	7	TRUE				友方	选择全部目标	复活且加血
弗丽嘉_技能3_等级1_觉醒_共鸣6	94	3630	3	主动技			6	3	1	8	TRUE				友方	选择全部目标	复活且加血
弗丽嘉_技能3_等级2_觉醒_共鸣6	94	3631	3	主动技			6	3	2	8	TRUE				友方	选择全部目标	复活且加血
弗丽嘉_技能3_等级3_觉醒_共鸣6	94	3632	3	主动技			6	3	3	8	TRUE				友方	选择全部目标	复活且加血
弗丽嘉_技能3_等级4_觉醒_共鸣6	94	3633	3	主动技			6	3	4	8	TRUE				友方	选择全部目标	复活且加血
弗丽嘉_技能3_等级5_觉醒_共鸣6	94	3634	3	主动技			6	3	5	7	TRUE				友方	选择全部目标	复活且加血
朱雀_技能1_等级1	95	10	1	主动技	单体		0	0	1	0					敌方	选择单体	伤害效果
朱雀_技能1_等级2	95	11	1	主动技	单体		0	0	2	0					敌方	选择单体	伤害效果
朱雀_技能1_等级3	95	12	1	主动技	单体		0	0	3	0					敌方	选择单体	伤害效果
朱雀_技能1_等级4	95	13	1	主动技	单体		0	0	4	0					敌方	选择单体	伤害效果
朱雀_技能1_等级5	95	14	1	主动技	单体		0	0	5	0					敌方	选择单体	伤害效果
朱雀_技能2_等级1	95	20	2	主动技	单体		0	0	1	4	TRUE				敌方	选择单体	驱散
朱雀_技能2_等级2	95	21	2	主动技	单体		0	0	2	4	TRUE				敌方	选择单体	驱散
朱雀_技能2_等级3	95	22	2	主动技	单体		0	0	3	4	TRUE				敌方	选择单体	驱散
朱雀_技能2_等级4	95	23	2	主动技	单体		0	0	4	4	TRUE				敌方	选择单体	驱散
朱雀_技能2_等级5	95	24	2	主动技	单体		0	0	5	3	TRUE				敌方	选择单体	驱散
朱雀_技能2_等级1_共鸣6	95	620	2	主动技	单体		6	0	1	4	TRUE				敌方	选择单体	驱散
朱雀_技能2_等级2_共鸣6	95	621	2	主动技	单体		6	0	2	4	TRUE				敌方	选择单体	驱散
朱雀_技能2_等级3_共鸣6	95	622	2	主动技	单体		6	0	3	4	TRUE				敌方	选择单体	驱散
朱雀_技能2_等级4_共鸣6	95	623	2	主动技	单体		6	0	4	4	TRUE				敌方	选择单体	驱散
朱雀_技能2_等级5_共鸣6	95	624	2	主动技	单体		6	0	5	3	TRUE				敌方	选择单体	驱散
朱雀_技能3_等级1	95	30	3	主动技	单体		0	0	1	5					敌方	选择单体	伤害效果
朱雀_技能3_等级2	95	31	3	主动技	单体		0	0	2	5					敌方	选择单体	伤害效果
朱雀_技能3_等级3	95	32	3	主动技	单体		0	0	3	5					敌方	选择单体	伤害效果
朱雀_技能3_等级4	95	33	3	主动技	单体		0	0	4	5					敌方	选择单体	伤害效果
朱雀_技能3_等级5	95	34	3	主动技	单体		0	0	5	4					敌方	选择单体	伤害效果
朱雀_技能3_等级1_共鸣1	95	130	3	主动技	单体		1	0	1	5					敌方	选择单体	伤害效果
朱雀_技能3_等级2_共鸣1	95	131	3	主动技	单体		1	0	2	5					敌方	选择单体	伤害效果
朱雀_技能3_等级3_共鸣1	95	132	3	主动技	单体		1	0	3	5					敌方	选择单体	伤害效果
朱雀_技能3_等级4_共鸣1	95	133	3	主动技	单体		1	0	4	5					敌方	选择单体	伤害效果
朱雀_技能3_等级5_共鸣1	95	134	3	主动技	单体		1	0	5	4					敌方	选择单体	伤害效果
朱雀_技能2_等级1_觉醒	95	3020	2	主动技	单体		0	3	1	4	TRUE				敌方	选择单体	驱散
朱雀_技能2_等级2_觉醒	95	3021	2	主动技	单体		0	3	2	4	TRUE				敌方	选择单体	驱散
朱雀_技能2_等级3_觉醒	95	3022	2	主动技	单体		0	3	3	4	TRUE				敌方	选择单体	驱散
朱雀_技能2_等级4_觉醒	95	3023	2	主动技	单体		0	3	4	4	TRUE				敌方	选择单体	驱散
朱雀_技能2_等级5_觉醒	95	3024	2	主动技	单体		0	3	5	3	TRUE				敌方	选择单体	驱散
朱雀_技能2_等级1_觉醒_共鸣6	95	3620	2	主动技	单体		6	3	1	4	TRUE				敌方	选择单体	驱散
朱雀_技能2_等级2_觉醒_共鸣6	95	3621	2	主动技	单体		6	3	2	4	TRUE				敌方	选择单体	驱散
朱雀_技能2_等级3_觉醒_共鸣6	95	3622	2	主动技	单体		6	3	3	4	TRUE				敌方	选择单体	驱散
朱雀_技能2_等级4_觉醒_共鸣6	95	3623	2	主动技	单体		6	3	4	4	TRUE				敌方	选择单体	驱散
朱雀_技能2_等级5_觉醒_共鸣6	95	3624	2	主动技	单体		6	3	5	3	TRUE				敌方	选择单体	驱散
提尔_技能1_等级1	96	10	1	主动技	单体		0	0	1	0					敌方	选择单体	伤害效果
提尔_技能1_等级2	96	11	1	主动技	单体		0	0	2	0					敌方	选择单体	伤害效果
提尔_技能1_等级3	96	12	1	主动技	单体		0	0	3	0					敌方	选择单体	伤害效果
提尔_技能1_等级4	96	13	1	主动技	单体		0	0	4	0					敌方	选择单体	伤害效果
提尔_技能1_等级5	96	14	1	主动技	单体		0	0	5	0					敌方	选择单体	伤害效果
提尔_技能2_等级1	96	20	2	主动技	单体		0	0	1	5	TRUE				敌方	选择单体	伤害效果
提尔_技能2_等级2	96	21	2	主动技	单体		0	0	2	5	TRUE				敌方	选择单体	伤害效果
提尔_技能2_等级3	96	22	2	主动技	单体		0	0	3	5	TRUE				敌方	选择单体	伤害效果
提尔_技能2_等级4	96	23	2	主动技	单体		0	0	4	5	TRUE				敌方	选择单体	伤害效果
提尔_技能2_等级5	96	24	2	主动技	单体		0	0	5	4	TRUE				敌方	选择单体	伤害效果
提尔_技能2_等级1_共鸣1	96	120	2	主动技	单体		1	0	1	5	TRUE				敌方	选择单体	伤害效果
提尔_技能2_等级2_共鸣1	96	121	2	主动技	单体		1	0	2	5	TRUE				敌方	选择单体	伤害效果
提尔_技能2_等级3_共鸣1	96	122	2	主动技	单体		1	0	3	5	TRUE				敌方	选择单体	伤害效果
提尔_技能2_等级4_共鸣1	96	123	2	主动技	单体		1	0	4	5	TRUE				敌方	选择单体	伤害效果
提尔_技能2_等级5_共鸣1	96	124	2	主动技	单体		1	0	5	4	TRUE				敌方	选择单体	伤害效果
提尔_技能2_等级1_共鸣6	96	620	2	主动技	单体		6	0	1	5	TRUE				敌方	选择单体	伤害效果
提尔_技能2_等级2_共鸣6	96	621	2	主动技	单体		6	0	2	5	TRUE				敌方	选择单体	伤害效果
提尔_技能2_等级3_共鸣6	96	622	2	主动技	单体		6	0	3	5	TRUE				敌方	选择单体	伤害效果
提尔_技能2_等级4_共鸣6	96	623	2	主动技	单体		6	0	4	5	TRUE				敌方	选择单体	伤害效果
提尔_技能2_等级5_共鸣6	96	624	2	主动技	单体		6	0	5	4	TRUE				敌方	选择单体	伤害效果
提尔_技能3_等级1	96	30	3	主动技	单体		0	0	1	4					敌方	选择单体	伤害效果
提尔_技能3_等级2	96	31	3	主动技	单体		0	0	2	4					敌方	选择单体	伤害效果
提尔_技能3_等级3	96	32	3	主动技	单体		0	0	3	4					敌方	选择单体	伤害效果
提尔_技能3_等级4	96	33	3	主动技	单体		0	0	4	4					敌方	选择单体	伤害效果
提尔_技能3_等级5	96	34	3	主动技	单体		0	0	5	4					敌方	选择单体	伤害效果
提尔_技能3_等级1_共鸣2	96	230	3	主动技	单体		2	0	1	4					敌方	选择单体	伤害效果
提尔_技能3_等级2_共鸣2	96	231	3	主动技	单体		2	0	2	4					敌方	选择单体	伤害效果
提尔_技能3_等级3_共鸣2	96	232	3	主动技	单体		2	0	3	4					敌方	选择单体	伤害效果
提尔_技能3_等级4_共鸣2	96	233	3	主动技	单体		2	0	4	4					敌方	选择单体	伤害效果
提尔_技能3_等级5_共鸣2	96	234	3	主动技	单体		2	0	5	4					敌方	选择单体	伤害效果
提尔_技能2_等级1_觉醒	96	3020	2	主动技	单体		0	3	1	5	TRUE				敌方	选择单体	伤害效果
提尔_技能2_等级2_觉醒	96	3021	2	主动技	单体		0	3	2	5	TRUE				敌方	选择单体	伤害效果
提尔_技能2_等级3_觉醒	96	3022	2	主动技	单体		0	3	3	5	TRUE				敌方	选择单体	伤害效果
提尔_技能2_等级4_觉醒	96	3023	2	主动技	单体		0	3	4	5	TRUE				敌方	选择单体	伤害效果
提尔_技能2_等级5_觉醒	96	3024	2	主动技	单体		0	3	5	4	TRUE				敌方	选择单体	伤害效果
提尔_技能2_等级1_觉醒_共鸣1	96	3120	2	主动技	单体		1	3	1	5	TRUE				敌方	选择单体	伤害效果
提尔_技能2_等级2_觉醒_共鸣1	96	3121	2	主动技	单体		1	3	2	5	TRUE				敌方	选择单体	伤害效果
提尔_技能2_等级3_觉醒_共鸣1	96	3122	2	主动技	单体		1	3	3	5	TRUE				敌方	选择单体	伤害效果
提尔_技能2_等级4_觉醒_共鸣1	96	3123	2	主动技	单体		1	3	4	5	TRUE				敌方	选择单体	伤害效果
提尔_技能2_等级5_觉醒_共鸣1	96	3124	2	主动技	单体		1	3	5	4	TRUE				敌方	选择单体	伤害效果
提尔_技能2_等级1_觉醒_共鸣6	96	3620	2	主动技	单体		6	3	1	5	TRUE				敌方	选择单体	伤害效果
提尔_技能2_等级2_觉醒_共鸣6	96	3621	2	主动技	单体		6	3	2	5	TRUE				敌方	选择单体	伤害效果
提尔_技能2_等级3_觉醒_共鸣6	96	3622	2	主动技	单体		6	3	3	5	TRUE				敌方	选择单体	伤害效果
提尔_技能2_等级4_觉醒_共鸣6	96	3623	2	主动技	单体		6	3	4	5	TRUE				敌方	选择单体	伤害效果
提尔_技能2_等级5_觉醒_共鸣6	96	3624	2	主动技	单体		6	3	5	4	TRUE				敌方	选择单体	伤害效果
塔纳托斯_技能1_等级1	97	10	1	主动技	单体		0	0	1	0					敌方	选择单体	伤害效果
塔纳托斯_技能1_等级2	97	11	1	主动技	单体		0	0	2	0					敌方	选择单体	伤害效果
塔纳托斯_技能1_等级3	97	12	1	主动技	单体		0	0	3	0					敌方	选择单体	伤害效果
塔纳托斯_技能1_等级4	97	13	1	主动技	单体		0	0	4	0					敌方	选择单体	伤害效果
塔纳托斯_技能1_等级5	97	14	1	主动技	单体		0	0	5	0					敌方	选择单体	伤害效果
塔纳托斯_技能1_等级1_共鸣1	97	110	1	主动技	单体		1	0	1	0					敌方	选择单体	伤害效果
塔纳托斯_技能1_等级2_共鸣1	97	111	1	主动技	单体		1	0	2	0					敌方	选择单体	伤害效果
塔纳托斯_技能1_等级3_共鸣1	97	112	1	主动技	单体		1	0	3	0					敌方	选择单体	伤害效果
塔纳托斯_技能1_等级4_共鸣1	97	113	1	主动技	单体		1	0	4	0					敌方	选择单体	伤害效果
塔纳托斯_技能1_等级5_共鸣1	97	114	1	主动技	单体		1	0	5	0					敌方	选择单体	伤害效果
塔纳托斯_技能2_等级1	97	20	2	主动技	单体		0	0	1	4					敌方	选择单体	伤害效果
塔纳托斯_技能2_等级2	97	21	2	主动技	单体		0	0	2	4					敌方	选择单体	伤害效果
塔纳托斯_技能2_等级3	97	22	2	主动技	单体		0	0	3	4					敌方	选择单体	伤害效果
塔纳托斯_技能2_等级4	97	23	2	主动技	单体		0	0	4	4					敌方	选择单体	伤害效果
塔纳托斯_技能2_等级5	97	24	2	主动技	单体		0	0	5	3					敌方	选择单体	伤害效果
塔纳托斯_技能2_等级1_共鸣2	97	220	2	主动技	单体		2	0	1	4					敌方	选择单体	伤害效果
塔纳托斯_技能2_等级2_共鸣2	97	221	2	主动技	单体		2	0	2	4					敌方	选择单体	伤害效果
塔纳托斯_技能2_等级3_共鸣2	97	222	2	主动技	单体		2	0	3	4					敌方	选择单体	伤害效果
塔纳托斯_技能2_等级4_共鸣2	97	223	2	主动技	单体		2	0	4	4					敌方	选择单体	伤害效果
塔纳托斯_技能2_等级5_共鸣2	97	224	2	主动技	单体		2	0	5	3					敌方	选择单体	伤害效果
塔纳托斯_技能3_等级1	97	30	3	主动技	单体		0	0	1	4	TRUE				敌方	选择单体	伤害效果
塔纳托斯_技能3_等级2	97	31	3	主动技	单体		0	0	2	4	TRUE				敌方	选择单体	伤害效果
塔纳托斯_技能3_等级3	97	32	3	主动技	单体		0	0	3	4	TRUE				敌方	选择单体	伤害效果
塔纳托斯_技能3_等级4	97	33	3	主动技	单体		0	0	4	4	TRUE				敌方	选择单体	伤害效果
塔纳托斯_技能3_等级5	97	34	3	主动技	单体		0	0	5	3	TRUE				敌方	选择单体	伤害效果
